window_id,window_start_time,window_end_time,node_id,src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,packet_rate,data_rate,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,min_interarrival_time,max_interarrival_time,connection_duration,packet_loss_rate,duplicate_packet_count,out_of_order_packet_count,sequence_number_gap,reconnection_count,crc_failure_count,crc_failure_rate,invalid_packet_count,invalid_packet_rate,burst_intensity,mean_sequence_increment,std_sequence_increment,AttackLabel
69,2026-08-27 14:13:10.818852,2026-08-27 14:13:12.866203,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.395925,553.886557,126,0.0,126,126,0.242265,0.165526,0.009349,0.542821,163.311424,0.0,0,2,0,0,0,0.0,0,0.0,4.444444,1,0.0,DelayExperiment
70,2026-08-27 14:13:12.985691,2026-08-27 14:13:14.987041,1,10.154.10.17,0.0.0.0,55728,9000,12,1512,5.995952,755.489892,126,0.0,126,126,0.17841,0.09982,0.044757,0.32381,165.432262,0.0,0,4,0,0,0,0.0,0,0.0,1.666667,1,0.0,DelayExperiment
71,2026-08-27 14:13:15.192803,2026-08-27 14:13:17.212270,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.96144,499.141459,126,0.0,126,126,0.281788,0.168421,0.04529,0.599088,167.657491,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
72,2026-08-27 14:13:17.286419,2026-08-27 14:13:19.335875,1,10.154.10.17,0.0.0.0,55728,9000,7,882,3.415541,430.35813,126,0.0,126,126,0.290236,0.170608,0.08397,0.52258,169.781096,0.0,0,2,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
73,2026-08-27 14:13:19.574490,2026-08-27 14:13:21.613534,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.923406,494.349163,126,0.0,126,126,0.258168,0.160417,0.018415,0.534747,172.058755,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
74,2026-08-27 14:13:21.848932,2026-08-27 14:13:23.889038,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.431194,432.330465,126,0.0,126,126,0.32259,0.209354,0.005424,0.549492,174.334259,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
75,2026-08-27 14:13:23.986771,2026-08-27 14:13:26.012155,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.456134,435.472834,126,0.0,126,126,0.349342,0.13162,0.138483,0.503953,176.457376,0.0,0,0,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
76,2026-08-27 14:13:26.495543,2026-08-27 14:13:28.543743,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.394103,553.657028,126,0.0,126,126,0.280597,0.148784,0.038109,0.492575,178.988963,0.0,0,2,0,0,0,0.0,0,0.0,2.222222,1,0.0,DelayExperiment
77,2026-08-27 14:13:28.911273,2026-08-27 14:13:30.923288,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.982084,375.742617,126,0.0,126,126,0.365175,0.165369,0.112096,0.587009,181.368509,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
78,2026-08-27 14:13:31.087116,2026-08-27 14:13:33.135384,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.417522,430.607747,126,0.0,126,126,0.313054,0.150588,0.062796,0.534847,183.580604,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
79,2026-08-27 14:13:33.158493,2026-08-27 14:13:35.201714,1,10.154.10.17,0.0.0.0,55728,9000,6,756,2.936539,370.003899,126,0.0,126,126,0.327493,0.066773,0.247726,0.442761,185.646935,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
80,2026-08-27 14:13:35.209331,2026-08-27 14:13:37.222625,1,10.154.10.17,0.0.0.0,55728,9000,7,882,3.47689,438.088137,126,0.0,126,126,0.326953,0.205894,0.058579,0.594599,187.667845,0.0,0,2,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
81,2026-08-27 14:13:37.525095,2026-08-27 14:13:39.540587,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.473097,437.610279,126,0.0,126,126,0.305026,0.147705,0.108985,0.56142,189.985808,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
82,2026-08-27 14:13:39.862551,2026-08-27 14:13:41.911145,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.905116,492.044616,126,0.0,126,126,0.287285,0.136073,0.145954,0.562973,192.356366,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
83,2026-08-27 14:13:41.927882,2026-08-27 14:13:43.930077,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.495067,566.378501,126,0.0,126,126,0.240608,0.10321,0.120154,0.421872,194.375297,0.0,0,1,0,0,0,0.0,0,0.0,2.222222,1,0.0,DelayExperiment
84,2026-08-27 14:13:44.291057,2026-08-27 14:13:46.301281,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.4822,438.757155,126,0.0,126,126,0.329437,0.17017,0.06983,0.527728,196.746502,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
85,2026-08-27 14:13:46.647879,2026-08-27 14:13:48.672874,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.444455,560.001292,126,0.0,126,126,0.259263,0.147601,0.132566,0.578489,199.118095,0.0,0,1,0,0,0,0.0,0,0.0,2.222222,1,0.0,DelayExperiment
86,2026-08-27 14:13:48.952484,2026-08-27 14:13:50.993845,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.429085,432.064666,126,0.0,126,126,0.357646,0.192092,0.102696,0.599305,201.439066,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
